cutoff,target_time,horizon_step,y_true,q025,q05,q10,q20,q25,q30,q40,q50,q60,q70,q75,q80,q90,q95,q975,mean_vec
2020-07-31,2020-08-31,1,1.2810698495523851,-1.3043053478740105,-0.5410695147463865,-0.10256369240860021,0.2655023158590931,0.6872046772250816,0.8613449106481267,1.044788495830268,1.131888080689735,1.2402875492718588,1.4620877252635056,1.5485719377401157,1.6712445851113524,1.9144437198737165,2.1513286845459794,2.6112562905158105,1.0349976201825062
2020-08-31,2020-09-30,1,1.3910228912373812,-1.0048930682806219,-0.17139668497059188,0.13073801632596546,0.8588632355970113,0.9881575411844491,1.0778210956608245,1.1497203508322549,1.2452872656580494,1.4084151117441872,1.556342140975109,1.6523950356454224,1.6935979917602622,1.971652629205107,2.1657399655220924,2.6195074107513587,1.2053846331683469
2020-09-30,2020-10-30,1,1.2303863428671624,-0.3989755533787595,-0.02207936517395406,0.5396105149564725,0.9944271026301733,1.0810300084001419,1.119701518039652,1.2329067086823498,1.390422701123387,1.5145648505803329,1.6437697574953096,1.6856539643575739,1.7330108084044729,2.0171117000492544,2.1665093738480694,2.6090694406457597,1.314790358746022
2020-10-31,2020-11-30,1,1.1757452138405844,-0.5272324376468546,-0.09098575938244458,0.2291881341833882,0.8825656643597001,0.9973765493786122,1.0790745180308159,1.1582378345723305,1.2307342701757018,1.3395332573061682,1.463849811291443,1.5455259276174784,1.6124503987866188,1.8206832930627808,2.04676524880669,2.2371789251693195,1.1825995833588947
2020-11-30,2020-12-30,1,1.3204191315779434,-0.34961614375255834,-0.022207218670456944,0.23924341549303613,0.88722201772527165,1.0006443562095484,1.0790782539094734,1.1636236463120435,1.215445838450154,1.3089529918893894,1.4333200300971454,1.5095784732045368,1.557709797989412,1.7429427615538637,2.015127142429513,2.152544232639328,1.1679501855543548
2020-12-31,2021-01-31,1,1.3553199782346148,-0.12511648059294828,0.10084746500234544,0.710899334544175,1.0296270911182293,1.0830031851780189,1.1346005649188928,1.2294763819732195,1.3190123132162095,1.432945223944395,1.554474330214355,1.6429656618183137,1.6856085982732956,1.9145833289702954,2.1029703979258962,2.2824766127615663,1.2978635774383844
2021-01-31,2021-02-28,1,1.667502410800381,-0.11506530212523723,0.07957141184583547,0.709044323317208,1.0307902260041892,1.0855160496766112,1.135756094491391,1.2318594390955255,1.3455614584871323,1.4659662427070264,1.610598098562557,1.6712967442170263,1.697507496237393,1.970390016333923,2.119558001459454,2.3153350960270704,1.3200773042789269
2021-02-28,2021-03-28,1,2.623645747764214,0.08687151105529278,0.6486493017967808,1.0226492062899935,1.1987561564215132,1.310057020256336,1.390613307814627,1.555435284820586,1.6670932220433512,1.7003588524039155,1.8837241158824127,1.949302296690208,2.021207925550802,2.253970627934589,2.603733162448338,2.8127474160804606,1.6168529742808064
2021-03-31,2021-04-30,1,4.137373453318349,0.8198552186337967,1.1182956700755897,1.3908772770026006,1.684573447854939,1.7959348000382027,1.9694989496574018,2.1452797274728326,2.3180087762766615,2.5606319298110964,2.67846346439383,2.7898947763819315,2.8138330751297356,3.165734338211041,3.605750219126294,3.675893248663277,2.2995814482434067
2021-04-30,2021-05-30,1,4.9264665639830785,1.4321488229613542,1.6870074721414177,2.0735220814964372,2.5924559070348976,2.7636107074165563,2.8950443780444246,3.1945426190838115,3.5005034368722483,3.664627330221986,3.9444278691041927,4.105576897488254,4.140838171098167,4.3723742912709,4.724449551209702,4.918894941420157,3.3652644032441956
