Switzerland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Consumer Price Index, Total, Base Month December 2020, Index;Consumer Price Index, Core CPI, Total Excluding Fresh & Seasonal Products, Energy & Fuels, Index;Consumer Price Index, Goods Categories, Goods, Index;Consumer Price Index, Goods Categories, Services, Index;Consumer Price Index, Housing & Energy, Index;Consumer Price Index, Food & Non-Alcoholic Beverages, Index;Consumer Price Index, Transport, Index;Consumer Price Index, Health, Index;Consumer Price Index, Clothing & Footwear, Index;Consumer Price Index, Alcoholic Beverages & Tobacco, Index;Consumer Price Index, Household Furniture & Furnishings & Routine Maintenance, Index;Consumer Price Index, Restaurants & Hotels, Index;Consumer Price Index, Recreation & Culture, Index;Consumer Price Index, Communications, Index;Consumer Price Index, Education, Index;Producer Price Index, Goods Categories, Non-Durable Consumer Goods, Index;Producer Price Index, Goods Categories, Durable Consumer Goods, Index;Producer Price Index, Manufactured Goods, Index;Producer Price Index, Goods Categories, Intermediary Goods, Index;Producer Price Index, Pharmaceutical Products, Index;Producer Price Index, Goods Categories, Energy, Index;Producer Price Index, Goods Categories, Investment Goods, Index;Producer Price Index, Machines, Index;Producer Price Index, Electricity, Index;Producer Price Index, Metals & Metal Semi-Products, Index;Producer Price Index, Mineral Oil Products, Index;Producer Price Index, Food & Feed, Index;Producer Price Index, Vehicles & Vehicle Parts, Index;Monetary Statistics, Monetary Aggregates, M0, Total, CHF;Monetary Statistics, Monetary Aggregates, M1, Total, CHF;Monetary Statistics, Monetary Aggregates, M2, Total, CHF;Monetary Statistics, Monetary Aggregates, M3, Total, CHF;Switzerland, Yield Curve, Spot Interest Rates, Swiss National Bank, 10 Year, Yield;Switzerland, Yield Curve, Spot Interest Rates, Swiss National Bank, 1 Year, Yield;Switzerland, Repo Rates, SIX Swiss Exchange/SNB, Swiss Average Rate, End of Day, 3 Month, Fixing;Switzerland, Repo Rates, SIX Swiss Exchange/SNB, Swiss Average Rate, End of Day, 6 Month, Fixing
01.01.1982;60.277697;;;;;;;;;;;;;;;;;;;;;;;;;;;;28756000000;;;;;;;
01.02.1982;60.374794;;;;;;;;;;;;;;;;;;;;;;;;;;;;27966000000;;;;;;;
01.03.1982;60.4816;;;;;;;;;;;;;;;;;;;;;;;;;;;;28505000000;;;;;;;
01.04.1982;60.821439;;;;;;;;;;;;;;;;;;;;;;;;;;;;28722000000;;;;;;;
01.05.1982;61.607923;;;;;;;;;;;;;;;;;;;;;;;;;;;;28761000000;;;;;;;
01.06.1982;62.151665;;;;;;;;;;;;;;;;;;;;;;;;;;;;29016000000;;;;;;;
01.07.1982;62.384698;;;;;;;;;;;;;;;;;;;;;;;;;;;;29028000000;;;;;;;
01.08.1982;62.860472;;;;;;;;;;;;;;;;;;;;;;;;;;;;28599000000;;;;;;;
01.09.1982;63.103214;;;;;;;;;;;;;;;;;;;;;;;;;;;;29285000000;;;;;;;
01.10.1982;63.268278;;;;;;;;;;;;;;;;;;;;;;;;;;;;29242000000;;;;;;;
01.11.1982;63.443053;;;;;;;;;;;;;;;;;;;;;;;;;;;;29516000000;;;;;;;
01.12.1982;63.2611;;84.1813;50.1964;49.2857;72.9171;67.101;63.9804;72.4313;54.875;83.1794;43.9044;82.6716;177.1931;36.9778;;;;;;;;;;;;;;32593000000;;;;;;;
01.01.1983;63.1666;;83.7223;50.3269;48.8063;73.2391;66.5178;65.1101;72.4313;54.875;83.1794;43.9044;82.7008;177.1931;36.9778;;;;;;;;;;;;;;32130000000;;;;;;;
01.02.1983;63.2539;;83.4839;50.6131;48.3714;73.5722;66.1857;65.1101;72.4313;54.8633;83.1794;44.9787;83.3445;177.1931;37.3451;;;;;;;;;;;;;;29409000000;;;;;;;
01.03.1983;63.3746;;83.7351;50.6532;48.2671;74.3022;65.8056;65.1149;73.1234;54.8633;83.8332;44.9787;83.3445;177.1931;37.3451;;;;;;;;;;;;;;30370000000;;;;;;;
01.04.1983;63.5727;;84.1805;50.6984;48.4435;75.0765;65.9756;65.1765;73.1234;54.8633;83.8332;44.9787;83.3564;177.1931;37.3451;;;;;;;;;;;;;;29612000000;;;;;;;
01.05.1983;63.6272;;83.8726;50.9745;48.9045;74.4582;66.698;66.1411;73.1234;54.6389;83.8332;45.2133;81.7292;177.1931;37.6387;;;;;;;;;;;;;;29817000000;;;;;;;
01.06.1983;63.8901;;84.5294;50.9945;49.0324;75.6674;66.7212;66.2225;73.3979;54.6389;84.0333;45.2133;81.7292;177.1931;37.6387;;;;;;;;;;;;;;29818000000;;;;;;;
01.07.1983;63.7656;;84.1339;51.0347;49.0084;74.6574;66.8918;66.5267;73.3979;54.6389;84.0333;45.2133;81.759;177.1931;37.6387;;;;;;;;;;;;;;29665000000;;;;;;;
01.08.1983;63.9373;;83.8543;51.4865;49.2153;73.5802;66.8816;66.5267;73.3979;54.6034;84.0333;44.9754;84.9669;177.1931;38.1762;;;;;;;;;;;;;;29721000000;;;;;;;
01.09.1983;64.0167;;84.0408;51.5015;49.2368;73.8059;66.8373;66.5398;73.8418;54.6034;84.1536;44.9754;84.9669;177.1931;38.1762;;;;;;;;;;;;;;30058000000;;;;;;;
01.10.1983;64.17;;84.4044;51.5216;49.1184;74.6811;67.2772;66.6017;73.8418;54.6034;84.1536;44.9754;84.9697;177.1931;38.1762;;;;;;;;;;;;;;30269000000;;;;;;;
01.11.1983;64.5766;;84.9611;51.8378;49.7912;75.0432;67.5503;66.6017;73.8418;54.4664;84.1536;45.4589;85.4293;177.1931;39.5176;;;;;;;;;;;;;;30066000000;;;;;;;
01.12.1983;64.6126;;85.0386;51.8479;49.6859;75.0767;67.6899;66.6634;74.3564;54.4664;84.3423;45.4589;85.4293;177.1931;39.5176;;;;;;;;;;;;;;32940000000;;;;;;;
01.01.1984;64.8447;;85.3448;52.0336;49.8942;75.8433;67.6902;67.4549;74.3564;54.4664;84.3423;45.4589;85.4674;177.1931;39.5176;;;;;;;;;;;;;;31552000000;;;;;;;
01.02.1984;65.0788;;85.5645;52.2758;49.9042;76.3986;67.4527;67.4549;74.3564;54.1959;84.3423;46.4211;85.9858;177.1931;39.7502;;;;;;;;;;;;;;30178000000;;;;;;;
01.03.1984;65.502;;86.0822;52.6396;49.8766;77.4933;67.3939;67.4854;75.0445;54.1959;84.7263;46.4211;85.9858;208.1664;39.7502;;;;;;;;;;;;;;30812000000;;;;;;;
01.04.1984;65.5984;;86.2994;52.6614;49.8787;78.1005;67.3852;67.5278;75.0445;54.1959;84.7263;46.4211;85.9858;208.1664;39.7502;;;;;;;;;;;;;;30964000000;;;;;;;
01.05.1984;65.4621;;86.1533;52.5314;50.2865;77.7144;67.4129;67.5278;75.0445;55.0216;84.7263;46.5707;83.4043;208.1664;39.8451;;;;;;;;;;;;;;30082000000;;;;;;;
01.06.1984;65.6728;;86.6926;52.5394;50.3891;78.4681;67.6219;67.5677;75.5367;55.0216;84.901;46.5707;83.4043;208.1664;39.8451;;;;;;;;;;;;;;30669000000;;;;;;;
01.07.1984;65.5566;;86.2698;52.6123;50.3444;77.6192;67.5279;68.2575;75.5367;55.0216;84.901;46.5707;83.4063;208.1664;39.8451;;;;;;;;;;;;;;30766000000;;;;;;;
01.08.1984;65.7892;;86.0421;53.1274;50.3341;77.1398;67.5287;68.2575;75.5367;54.9006;84.901;46.502;86.7771;208.1664;40.0095;;;;;;;;;;;;;;30680000000;;;;;;;
01.09.1984;65.7491;;85.8975;53.1516;50.5042;76.0686;67.5757;68.2592;76.408;54.9006;85.1115;46.502;86.7771;208.1664;40.0095;;;;;;;;;;;;;;30840000000;;;;;;;
01.10.1984;66.1649;;86.8028;53.265;50.8273;76.9994;68.5756;69.2883;76.408;54.9006;85.1115;46.502;86.7771;208.1664;40.0095;;;;;;;;;;;;;;30987000000;;;;;;;
01.11.1984;66.5103;;87.0089;53.6951;51.1203;77.8486;68.475;69.2883;76.408;54.948;85.1115;47.2674;87.0503;208.1664;40.9431;;;;;;;;;;;;;;31298000000;;;;;;;
01.12.1984;66.4889;;86.9386;53.7038;51.186;77.3462;68.4612;69.3297;76.7563;54.948;85.4073;47.2674;87.0503;208.1664;40.9431;;;;;;;;;;;;;;34238000000;95432000000;2.05928E+11;2.52995E+11;;;;
01.01.1985;67.1389;;87.9845;54.1082;51.8347;79.0735;69.4448;70.5458;76.7563;54.948;85.4073;47.2674;87.0712;208.1664;40.9431;;;;;;;;;;;;;;32396000000;91752000000;2.02569E+11;2.5282E+11;;;;
01.02.1985;67.6866;;88.8333;54.469;52.0134;80.0383;69.7015;70.5458;76.7563;54.8832;85.4073;48.7475;88.3267;208.1664;40.9306;;;;;;;;;;;;;;31112000000;89327000000;2.00361E+11;2.5342E+11;;;;
01.03.1985;68.0631;;89.7106;54.5363;52.2895;80.6058;70.3211;70.5702;77.9275;54.8832;86.3017;48.7475;88.3267;208.1664;40.9306;;;;;;;;;;;;;;31565000000;90191000000;2.01096E+11;2.56442E+11;;;;
01.04.1985;67.9801;;89.4744;54.5478;51.7429;81.0278;70.4432;70.6442;77.9275;54.8832;86.3017;48.7475;88.3318;208.1664;40.9306;;;;;;;;;;;;;;31616000000;90315000000;2.00451E+11;2.57249E+11;;;;
01.05.1985;67.9329;;89.0736;54.7183;52.1654;80.4608;71.0383;70.6442;77.9275;55.9697;86.3017;49.0068;86.0203;208.1664;41.2517;;;;;;;;;;;;;;31392000000;91703000000;2.0155E+11;2.58695E+11;;;;
01.06.1985;67.8994;;88.96;54.7342;51.9231;80.1113;71.3518;70.6904;78.4476;55.9697;86.8279;49.0068;86.0203;208.1664;41.2517;;;;;;;;;;;;;;31412000000;91248000000;2.00918E+11;2.57858E+11;;;;
01.07.1985;67.7544;;88.4795;54.796;51.8496;79.2051;71.2449;71.1705;78.4476;55.9697;86.8279;49.0068;86.0473;208.1664;41.2517;;;;;;;;;;;;;;31407000000;89542000000;1.98624E+11;2.56725E+11;;;;
01.08.1985;67.7398;;87.5233;55.3608;51.7742;77.2881;70.4695;71.1705;78.4476;56.4628;86.8279;48.7369;90.4091;208.1664;41.4413;;;;;;;;;;;;;;30967000000;89321000000;1.98227E+11;2.55681E+11;;;;
01.09.1985;67.9487;;88.0527;55.3719;52.2115;77.3188;70.2379;71.1774;79.6176;56.4628;87.222;48.7369;90.4091;208.1664;41.4413;;;;;;;;;;;;;;31415000000;92512000000;2.01543E+11;2.59409E+11;;;;
01.10.1985;68.1178;;88.4424;55.4048;52.1321;77.9306;71.1088;71.1774;79.6176;56.4628;87.222;48.7369;90.4079;208.1664;41.4413;;;;;;;;;;;;;;31544000000;93255000000;2.0235E+11;2.61059E+11;;;;
01.11.1985;68.5995;;88.7703;55.9797;52.9781;78.46;70.9933;71.1774;79.6176;56.4907;87.222;49.4292;90.898;208.1664;43.5297;;;;;;;;;;;;;;31665000000;96248000000;2.06131E+11;2.61899E+11;;;;
01.12.1985;68.6419;;88.8741;55.9841;52.7015;79.1915;70.6849;71.2288;80.16;56.4907;87.485;49.4292;90.898;208.1664;43.5297;;;;;;;;;;;;;;34102000000;99998000000;2.13686E+11;2.67902E+11;;;;
01.01.1986;68.6127;;88.3243;56.2753;52.0439;79.6808;70.9763;72.1588;80.16;56.4907;87.485;49.4292;90.9128;209.3891;43.5297;;;;;;;;;;;;;;32776000000;96849000000;2.12166E+11;2.67754E+11;;;;
01.02.1986;68.5958;;87.7514;56.6006;51.5528;79.639;69.8039;72.1588;80.16;56.7631;87.485;50.6919;92.0693;207.4045;43.5771;;;;;;;;;;;;;;31437000000;95760000000;2.1214E+11;2.67915E+11;;;;
01.03.1986;68.6804;;87.8904;56.6515;51.6424;79.98;69.0482;72.1774;80.8774;56.7631;88.2786;50.6919;92.0693;207.4045;43.5771;;;;;;;;;;;;;;31815000000;96055000000;2.12994E+11;2.68271E+11;;;;
01.04.1986;68.6428;;87.7241;56.6931;51.3078;80.4934;68.7841;72.4276;80.8774;56.7631;88.2786;50.6919;92.0721;207.4045;43.5771;;;;;;;;;;;;;;31733000000;97219000000;2.14161E+11;2.72006E+11;;;;
01.05.1986;68.4336;;87.351;56.5854;51.7457;80.5666;68.7432;72.4276;80.8774;56.9474;88.2786;50.9376;88.0102;207.4045;43.5717;;;;;;;;;;;;;;31660000000;97318000000;2.14619E+11;2.73053E+11;;;;
01.06.1986;68.4199;;87.2979;56.5959;51.1257;81.2011;68.9684;72.5023;81.2849;56.9474;88.6816;50.9376;88.0102;207.4045;43.5717;;;;;;;;;;;;;;31949000000;97670000000;2.14112E+11;2.75229E+11;;;;
01.07.1986;68.0967;;86.4297;56.609;50.3583;81.0373;68.3958;72.5183;81.2849;56.9474;88.6816;50.9376;88.017;207.4045;43.5717;;;;;;;;;;;;;;31961000000;95224000000;2.11223E+11;2.75772E+11;;;;
01.08.1986;68.228;;85.7622;57.2315;50.5411;79.1534;67.9617;72.5183;81.2849;57.1477;88.6816;50.578;92.7861;207.4045;44.3204;;;;;;;;;;;;;;31422000000;95800000000;2.12365E+11;2.75032E+11;;;;
01.09.1986;68.3467;;86.0532;57.2438;50.6512;78.9608;68.5906;72.547;81.737;57.1477;88.8904;50.578;92.7861;207.4045;44.3204;;;;;;;;;;;;;;32369000000;99081000000;2.15801E+11;2.77884E+11;;;;
01.10.1986;68.3634;;86.1324;57.2221;50.4501;79.3274;68.933;72.7144;81.737;57.1477;88.8904;50.578;92.7868;203.1519;44.3204;;;;;;;;;;;;;;32136000000;1.00753E+11;2.1817E+11;2.80521E+11;;;;
01.11.1986;68.5325;;85.842;57.6734;51.0614;78.8633;68.5357;72.7144;81.737;57.275;88.8904;51.3442;92.6301;203.1519;45.642;;;;;;;;;;;;;;32381000000;1.02828E+11;2.21018E+11;2.81559E+11;;;;
01.12.1986;68.6694;;86.1925;57.6785;51.0749;79.4339;68.5444;72.7743;82.0399;57.275;89.2838;51.3442;92.6301;203.1519;45.642;;;;;;;;;;;;;;35340000000;1.05751E+11;2.26444E+11;2.87981E+11;;;;
01.01.1987;69.0667;;86.8991;57.8841;51.6134;79.9786;69.374;73.6882;82.0399;57.275;89.2838;51.3442;92.6455;203.1519;45.642;;;;;;;;;;;;;;33611000000;1.04188E+11;2.26575E+11;2.87692E+11;;;;
01.02.1987;69.2694;;86.9498;58.1798;51.3807;80.2646;69.4106;73.6882;82.0399;57.4408;89.2838;52.3702;93.5363;203.1519;45.6608;;;;;;;;;;;;;;32517000000;1.02971E+11;2.26243E+11;2.88111E+11;;;;
01.03.1987;69.3662;;87.1395;58.2191;51.2867;80.7968;69.2426;73.7023;82.6744;57.4408;89.6806;52.3702;93.5363;203.1519;45.6608;;;;;;;;;;;;;;33008000000;1.0405E+11;2.28005E+11;2.93074E+11;;;;
01.04.1987;69.4528;;87.3447;58.2325;51.2702;81.1426;69.5473;73.7625;82.6744;57.4408;89.6806;52.3702;93.5363;203.1519;45.6608;;;;;;;;;;;;;;33230000000;1.05189E+11;2.2975E+11;2.95678E+11;;;;
01.05.1987;69.068;;86.9349;57.8642;51.8563;80.0808;69.6465;73.7625;82.6744;57.4999;89.6806;52.4766;89.0391;203.1519;46.0314;;;;;;;;;;;;;;32603000000;1.05528E+11;2.30695E+11;2.96268E+11;;;;
01.06.1987;69.2885;;87.4862;57.8805;51.9078;81.2119;69.6563;73.7971;82.9353;57.4999;89.789;52.4766;89.0391;203.1519;46.0314;;;;;;;;;;;;;;33257000000;1.06173E+11;2.31458E+11;2.98595E+11;;;;
01.07.1987;69.3063;;87.4565;57.9275;52.0154;80.9488;69.6626;74.2184;82.9353;57.4999;89.789;52.4766;89.047;203.1519;46.0314;;;;;;;;;;;;;;33473000000;1.05116E+11;2.31017E+11;3.0005E+11;;;;
01.08.1987;69.5758;;87.3603;58.4212;52.1505;80.4886;69.6603;74.2184;82.9353;57.4731;89.789;51.9752;93.799;189.2422;46.5029;;;;;;;;;;;;;;32548000000;1.06298E+11;2.332E+11;3.01796E+11;;;;
01.09.1987;69.4104;;86.912;58.4305;51.944;79.7491;69.4259;74.2368;83.3597;57.4731;89.9477;51.9752;93.799;189.2422;46.5029;;;;;;;;;;;;;;32909000000;1.09075E+11;2.35922E+11;3.06096E+11;;;;
01.10.1987;69.7165;;87.3671;58.6438;52.0425;80.1897;70.1581;76.0514;83.3597;57.4731;89.9477;51.9752;94.0275;188.9768;46.5029;;;;;;;;;;;;;;32982000000;1.11084E+11;2.38401E+11;3.10154E+11;;;;
01.11.1987;69.9701;;87.323;59.0799;52.4511;80.354;70.1413;76.0514;83.3597;57.4845;89.9477;52.7613;93.945;188.9768;47.6913;;;;;;;;;;;;;;33602000000;1.15992E+11;2.43435E+11;3.13302E+11;;;;
01.12.1987;69.9652;;87.2971;59.0879;52.3634;80.4971;69.8599;76.0777;83.7037;57.4845;90.0563;52.7613;93.945;188.9768;47.6913;;;;;;;;;;;;;;37445000000;1.19211E+11;2.49742E+11;3.19441E+11;;;;
01.01.1988;70.1438;;87.3747;59.3282;52.2192;81.2187;70.4184;76.8655;83.7037;57.4845;90.0563;52.7613;93.9664;188.9768;47.6913;;;;;;;;;;;;;;34734000000;1.19737E+11;2.53893E+11;3.19612E+11;;;;
01.02.1988;70.4865;;87.751;59.649;52.1131;82.1026;70.4005;76.8655;83.7037;57.4528;90.0563;53.9747;94.8009;188.9768;47.7246;;;;;;;;;;;;;;32637000000;1.20973E+11;2.57601E+11;3.21038E+11;4.098;2.638;;
01.03.1988;70.6497;;88.1471;59.6685;52.0673;83.0487;70.356;76.8811;84.152;57.4528;90.4299;53.9747;94.8009;186.0531;47.7246;;;;;;;;;;;;;;32064000000;1.22267E+11;2.61195E+11;3.2422E+11;3.998;2.641;;
01.04.1988;70.7846;;88.4585;59.6943;52.2344;83.479;70.4643;76.9621;84.152;57.4528;90.4299;53.9747;94.8015;186.0531;47.7246;;;;;;;;;;;;;;31551000000;1.23673E+11;2.64009E+11;3.29052E+11;3.965;2.8;;
01.05.1988;70.6127;;88.279;59.5277;52.9064;83.0711;70.6902;76.9621;84.152;57.5669;90.4299;54.2868;90.7703;186.0531;47.7753;;;;;;;;;;;;;;30834000000;1.24041E+11;2.65407E+11;3.30921E+11;4.127;3.191;;
01.06.1988;70.7226;;88.5525;59.5366;52.9108;83.4788;70.8703;77.0133;84.296;57.5669;90.6942;54.2868;90.7703;186.0531;47.7753;;;;;;;;;;;;;;31044000000;1.23124E+11;2.64125E+11;3.29567E+11;4.155;3.642;;
01.07.1988;70.5614;;88.0933;59.5592;52.8638;82.4947;70.8636;77.1155;84.296;57.5669;90.6942;54.2868;90.7802;186.0531;47.7753;;;;;;;;;;;;;;31496000000;1.20689E+11;2.61594E+11;3.31395E+11;4.222;4.161;;
01.08.1988;70.8076;;87.7116;60.191;52.9554;81.2282;70.8625;77.1155;84.296;57.6696;90.6942;53.7327;95.8165;186.0531;48.6181;;;;;;;;;;;;;;30677000000;1.19374E+11;2.60296E+11;3.31281E+11;4.292;4.044;;
01.09.1988;70.8259;;87.7295;60.2095;52.8653;81.264;70.8584;77.1237;84.6956;57.6696;90.8637;53.7327;95.8165;186.0531;48.6181;;;;;;;;;;;;;;30546000000;1.22626E+11;2.62745E+11;3.33056E+11;4.257;3.814;;
01.10.1988;70.9391;;87.9745;60.2412;52.7258;81.8464;71.3221;77.3481;84.6956;57.6696;90.8637;53.7327;95.8159;186.0531;48.6181;;;;;;;;;;;;;;30102000000;1.2287E+11;2.63294E+11;3.33507E+11;4.014;4.108;;
01.11.1988;71.1996;;87.9869;60.6537;53.3398;81.7464;71.2624;77.3481;84.6956;57.8762;90.8637;54.5522;95.5284;186.0531;49.8325;;;;;;;;;;;;;;30022000000;1.2644E+11;2.65933E+11;3.3547E+11;4.042;4.506;;
01.12.1988;71.3286;;88.313;60.6609;53.5603;81.7763;71.4259;77.3898;85.0387;57.8762;91.1532;54.5522;95.5284;186.0531;49.8325;;;;;;;;;;;;;;32123000000;1.24878E+11;2.64847E+11;3.37217E+11;4.107;4.691;;
01.01.1989;71.7196;;88.7014;61.0523;53.849;82.1465;73.3137;77.9433;85.0387;57.8762;91.1532;54.5522;95.5272;186.0531;49.8325;;;;;;;;;;;;;;31011000000;1.20558E+11;2.59443E+11;3.3989E+11;4.517;5.651;;
01.02.1989;72.0801;;88.9846;61.4594;53.7652;82.4291;73.6052;77.9433;85.0387;58.0867;91.1532;55.9676;96.7438;186.0531;49.865;;;;;;;;;;;;;;30214000000;1.18725E+11;2.56295E+11;3.41269E+11;4.719;6.079;;
01.03.1989;72.2738;;89.3869;61.5242;53.8877;82.8144;73.669;77.9643;85.6045;58.0867;92.0412;55.9676;96.7438;186.0531;49.865;;;;;;;;;;;;;;30556000000;1.20312E+11;2.56622E+11;3.45946E+11;4.798;5.993;;
01.04.1989;72.6542;;90.1532;61.6659;54.1551;83.3323;75.3549;78.4112;85.6045;58.0867;92.0412;55.9676;96.7623;186.0531;49.865;;;;;;;;;;;;;;29827000000;1.17897E+11;2.52466E+11;3.47183E+11;5.054;6.443;;
01.05.1989;72.7044;;90.2253;61.7024;54.8351;83.3406;75.9514;78.4112;85.6045;59.1264;92.0412;56.4127;93.4962;185.7873;49.9522;;;;;;;;;;;;;;30161000000;1.17045E+11;2.484E+11;3.50173E+11;5.242;7.446;;
01.06.1989;72.8286;;90.5086;61.7284;54.8054;84.1376;75.5246;78.4445;86.0261;59.1264;92.5201;56.4127;93.4962;185.7873;49.9522;;;;;;;;;;;;;;29743000000;1.17389E+11;2.44958E+11;3.50502E+11;5.105;6.922;;
01.07.1989;72.6674;;89.989;61.7882;54.729;83.4927;74.9763;78.8505;86.0261;59.1264;92.5201;56.4127;93.5058;185.7873;49.9522;;;;;;;;;;;;;;29613000000;1.1386E+11;2.39998E+11;3.48515E+11;5.173;6.397;;
01.08.1989;72.9087;;89.6252;62.4011;54.8332;82.1387;74.6934;78.8505;86.0261;59.8329;92.5201;56.0983;98.4256;185.7873;50.85;;;;;;;;;;;;;;29229000000;1.1374E+11;2.39796E+11;3.4922E+11;5.195;7.07;;
01.09.1989;73.2258;;90.4164;62.4254;55.1263;82.6897;74.892;78.8868;87.1893;59.8329;93.3823;56.0983;98.4256;185.7873;50.85;;;;;;;;;;;;;;29391000000;1.16994E+11;2.42092E+11;3.52054E+11;5.311;7.606;;
01.10.1989;73.5152;;91.0882;62.4788;55.3986;83.2755;75.9072;78.8927;87.1893;59.8329;93.3823;56.0983;98.4261;185.7873;50.85;;;;;;;;;;;;;;29213000000;1.15491E+11;2.39584E+11;3.52818E+11;5.31;7.534;;
01.11.1989;74.3639;;91.1771;63.7924;57.7189;83.6348;75.4166;78.8927;87.1893;60.2021;93.3823;57.1164;98.3398;185.7873;51.2486;;;;;;;;;;;;;;29061000000;1.18789E+11;2.41653E+11;3.55163E+11;5.437;7.456;;
01.12.1989;74.9106;;92.5944;63.8017;58.7806;84.4989;75.556;78.9403;87.8097;60.2021;93.9649;57.1164;98.3398;185.7873;51.2486;;;;;;;;;;;;;;31082000000;1.1962E+11;2.44852E+11;3.57476E+11;5.618;8.069;;
01.01.1990;75.3515;;92.9939;64.2667;58.4543;85.8328;77.9188;80.0167;87.8097;60.2021;93.9649;57.1164;98.383;185.7873;51.2486;;;;;;;;;;;;;;29940000000;1.13039E+11;2.34583E+11;3.55676E+11;6.04;9.093;;
01.02.1990;75.5959;;92.885;64.7276;57.512;87.0634;77.7728;80.0167;87.8097;60.4852;93.9649;58.8103;99.6925;185.7873;51.4003;;;;;;;;;;;;;;28885000000;1.10691E+11;2.29872E+11;3.53734E+11;6.292;8.788;;
01.03.1990;75.8562;;93.3784;64.8438;57.5685;87.617;77.5115;80.0252;89.1234;60.4852;95.9775;58.8103;99.6925;185.7873;51.4003;;;;;;;;;;;;;;28830000000;1.1139E+11;2.29021E+11;3.54907E+11;6.475;8.683;;
01.04.1990;76.0123;;93.7368;64.875;57.5228;88.4959;77.7996;80.0383;89.1234;60.4852;95.9775;58.8103;99.6946;185.7873;51.4003;;;;;;;;;;;;;;28727000000;1.09606E+11;2.264E+11;3.54725E+11;6.629;8.971;;
01.05.1990;76.3819;;93.5561;65.5822;59.3077;87.9658;77.7978;82.0183;89.1234;61.9905;95.9775;59.5106;96.1122;185.7873;51.687;;;;;;;;;;;;;;28538000000;1.10601E+11;2.2622E+11;3.54546E+11;6.3;8.014;;
01.06.1990;76.4884;;93.8034;65.6015;59.1401;88.4975;77.858;82.0689;89.5253;61.9905;96.6569;59.5106;96.1122;185.7873;51.687;;;;;;;;;;;;;;28598000000;1.12548E+11;2.2757E+11;3.53575E+11;6.147;8.123;;
01.07.1990;76.526;;93.7371;65.7031;59.1952;88.3328;77.8798;82.7725;89.5253;61.9905;96.6569;59.5106;96.1467;185.7873;51.687;;;;;;;;;;;;;;28670000000;1.08025E+11;2.22303E+11;3.50717E+11;6.078;8.263;;
01.08.1990;77.3441;;94.5196;66.5406;60.0897;87.7281;78.4935;82.7725;89.5253;63.1696;96.6569;59.1275;102.1984;185.7873;53.5157;;;;;;;;;;;;;;28463000000;1.07218E+11;2.20728E+11;3.52339E+11;6.484;8.321;;
01.09.1990;77.7116;;95.458;66.5557;60.3934;87.817;79.8756;82.7992;90.638;63.1696;97.1528;59.1275;102.1984;185.7873;53.5157;;;;;;;;;;;;;;28314000000;1.1102E+11;2.24927E+11;3.58296E+11;6.509;7.952;;
01.10.1990;78.1849;;96.5371;66.6548;61.3496;88.1246;80.972;82.96;90.638;63.1696;97.1528;59.1275;102.1982;185.7873;53.5157;;;;;;;;;;;;;;28360000000;1.11084E+11;2.24387E+11;3.57955E+11;6.491;7.796;;
01.11.1990;78.8672;;95.7172;68.2593;63.4671;87.6287;79.9793;82.96;90.638;63.5958;97.1528;60.5642;102.354;185.7873;54.6523;;;;;;;;;;;;;;28611000000;1.1437E+11;2.2793E+11;3.60582E+11;6.563;8.36;;
01.12.1990;78.863;;95.6805;68.275;63.357;87.9222;79.1024;83.0812;91.4731;63.5958;97.5323;60.5642;102.354;185.7873;54.6523;;;;;;;;;;;;;;30844000000;1.19252E+11;2.36303E+11;3.65941E+11;6.601;8.152;;
01.01.1991;79.5029;;96.5135;68.7942;63.505;89.9388;80.3371;84.022;91.4731;63.5958;97.5323;60.5642;103.273;185.7873;54.6523;;;;;;;;;;;;;;30097000000;1.12977E+11;2.2932E+11;3.63466E+11;6.415;7.755;;
01.02.1991;80.2932;;97.2537;69.6129;63.7345;90.7776;80.2533;84.022;91.4731;64.07;97.5323;62.7148;105.277;203.0813;54.6838;;;;;;;;;;;;;;29182000000;1.11887E+11;2.28783E+11;3.61835E+11;6.221;7.66;;
01.03.1991;80.3057;;97.0626;69.7506;62.7148;91.7519;80.1349;84.1031;92.6513;64.07;99.3438;62.7148;105.277;203.0813;54.6838;;;;;;;;;;;;;;29377000000;1.11485E+11;2.29234E+11;3.6402E+11;6.155;7.629;;
01.04.1991;80.4985;;97.2253;69.9613;62.5736;92.1702;80.759;85.8297;92.6513;64.07;99.3438;62.7148;105.2855;203.0813;54.6838;;;;;;;;;;;;;;29209000000;1.12057E+11;2.29714E+11;3.65298E+11;6.016;7.81;;
01.05.1991;81.1779;;97.2352;71.0507;65.4669;91.4116;81.7629;85.8297;92.6513;64.3739;99.3438;63.2538;102.3211;203.0813;55.0493;;;;;;;;;;;;;;29223000000;1.1393E+11;2.31099E+11;3.66391E+11;5.813;7.544;;
01.06.1991;81.5113;;98.0576;71.0822;65.4511;92.9585;81.7622;85.9021;93.2402;64.3739;100.4307;63.2538;102.3211;203.0813;55.0493;;;;;;;;;;;;;;29050000000;1.14426E+11;2.32538E+11;3.64754E+11;5.971;7.644;;
